"","variable","activity","subject","average"
"395","fBodyAcc-mean-Z","SITTING",5,-0.946064216818182
"396","fBodyAcc-mean-Z","SITTING",6,-0.935798115272727
"397","fBodyAcc-mean-Z","SITTING",7,-0.904675337916667
"398","fBodyAcc-mean-Z","SITTING",8,-0.959436275869565
"399","fBodyAcc-mean-Z","SITTING",9,-0.8922013438
"400","fBodyAcc-mean-Z","SITTING",10,-0.97464465462963
"401","fBodyAcc-mean-Z","SITTING",11,-0.972855110377359
"402","fBodyAcc-mean-Z","SITTING",12,-0.954626628823529
"403","fBodyAcc-mean-Z","SITTING",13,-0.956183063510204
"404","fBodyAcc-mean-Z","SITTING",14,-0.944126078888889
"405","fBodyAcc-mean-Z","SITTING",15,-0.963227004915254
"406","fBodyAcc-mean-Z","SITTING",16,-0.959552230434783
"407","fBodyAcc-mean-Z","SITTING",17,-0.97484160453125
"408","fBodyAcc-mean-Z","SITTING",18,-0.982996441403509
"409","fBodyAcc-mean-Z","SITTING",19,-0.96633509109589
"410","fBodyAcc-mean-Z","SITTING",20,-0.947597457121212
"411","fBodyAcc-mean-Z","SITTING",21,-0.970859342941176
"412","fBodyAcc-mean-Z","SITTING",22,-0.946635312419355
"413","fBodyAcc-mean-Z","SITTING",23,-0.942031166764706
"414","fBodyAcc-mean-Z","SITTING",24,-0.966991781176471
"415","fBodyAcc-mean-Z","SITTING",25,-0.974776131230769
"416","fBodyAcc-mean-Z","SITTING",26,-0.967519149358974
"417","fBodyAcc-mean-Z","SITTING",27,-0.974665817
"418","fBodyAcc-mean-Z","SITTING",28,-0.952226786666667
"419","fBodyAcc-mean-Z","SITTING",29,-0.975623030833333
"420","fBodyAcc-mean-Z","SITTING",30,-0.966274090645161
"421","fBodyAcc-mean-Z","STANDING",1,-0.985297098679245
"422","fBodyAcc-mean-Z","STANDING",2,-0.962471195740741
"423","fBodyAcc-mean-Z","STANDING",3,-0.939507735245902
"424","fBodyAcc-mean-Z","STANDING",4,-0.93164342125
"425","fBodyAcc-mean-Z","STANDING",5,-0.915083799107143
"426","fBodyAcc-mean-Z","STANDING",6,-0.942864017017544
"427","fBodyAcc-mean-Z","STANDING",7,-0.938550519811321
"428","fBodyAcc-mean-Z","STANDING",8,-0.950362935555556
"429","fBodyAcc-mean-Z","STANDING",9,-0.941686874222222
"430","fBodyAcc-mean-Z","STANDING",10,-0.955272383863636
"431","fBodyAcc-mean-Z","STANDING",11,-0.987669785531915
"432","fBodyAcc-mean-Z","STANDING",12,-0.947178200163934
"433","fBodyAcc-mean-Z","STANDING",13,-0.97756730122807
"434","fBodyAcc-mean-Z","STANDING",14,-0.9424220265
"435","fBodyAcc-mean-Z","STANDING",15,-0.965473514528302
"436","fBodyAcc-mean-Z","STANDING",16,-0.969999504230769
"437","fBodyAcc-mean-Z","STANDING",17,-0.980231575769231
"438","fBodyAcc-mean-Z","STANDING",18,-0.975772813972603
"439","fBodyAcc-mean-Z","STANDING",19,-0.968543351780822
"440","fBodyAcc-mean-Z","STANDING",20,-0.929985824794521
"441","fBodyAcc-mean-Z","STANDING",21,-0.960274142134831
"442","fBodyAcc-mean-Z","STANDING",22,-0.957101794126984
"443","fBodyAcc-mean-Z","STANDING",23,-0.945170568823529
"444","fBodyAcc-mean-Z","STANDING",24,-0.953817599275362
"445","fBodyAcc-mean-Z","STANDING",25,-0.974051231216216
"446","fBodyAcc-mean-Z","STANDING",26,-0.97321515527027
"447","fBodyAcc-mean-Z","STANDING",27,-0.97414624525
"448","fBodyAcc-mean-Z","STANDING",28,-0.934503028481013
"449","fBodyAcc-mean-Z","STANDING",29,-0.984096024769231
"450","fBodyAcc-mean-Z","STANDING",30,-0.938089774915254
"451","fBodyAcc-mean-Z","WALKING",1,-0.331560117789474
"452","fBodyAcc-mean-Z","WALKING",2,-0.453806369830508
"453","fBodyAcc-mean-Z","WALKING",3,-0.412374074482759
"454","fBodyAcc-mean-Z","WALKING",4,-0.631005470833333
"455","fBodyAcc-mean-Z","WALKING",5,-0.490251090714286
"456","fBodyAcc-mean-Z","WALKING",6,-0.498520164385965
"457","fBodyAcc-mean-Z","WALKING",7,0.0385832252345614
"458","fBodyAcc-mean-Z","WALKING",8,-0.238634594791667
"459","fBodyAcc-mean-Z","WALKING",9,-0.250806259788462
"460","fBodyAcc-mean-Z","WALKING",10,-0.41218272245283
"461","fBodyAcc-mean-Z","WALKING",11,-0.616402910169492
"462","fBodyAcc-mean-Z","WALKING",12,-0.4223253002
"463","fBodyAcc-mean-Z","WALKING",13,-0.246851507561404
"464","fBodyAcc-mean-Z","WALKING",14,-0.177366434042373
"465","fBodyAcc-mean-Z","WALKING",15,-0.554942138148148
"466","fBodyAcc-mean-Z","WALKING",16,-0.244363048235294
"467","fBodyAcc-mean-Z","WALKING",17,-0.382832802295082
"468","fBodyAcc-mean-Z","WALKING",18,-0.48977105125
"469","fBodyAcc-mean-Z","WALKING",19,-0.104423357596154
"470","fBodyAcc-mean-Z","WALKING",20,-0.272213861705882
"471","fBodyAcc-mean-Z","WALKING",21,-0.300309066730769
"472","fBodyAcc-mean-Z","WALKING",22,-0.25521651373913
"473","fBodyAcc-mean-Z","WALKING",23,0.0814081078542373
"474","fBodyAcc-mean-Z","WALKING",24,-0.344493013448276
"475","fBodyAcc-mean-Z","WALKING",25,-0.533563220540541
"476","fBodyAcc-mean-Z","WALKING",26,-0.33953964559322
"477","fBodyAcc-mean-Z","WALKING",27,-0.312372595438596
"478","fBodyAcc-mean-Z","WALKING",28,-0.356337638518519
"479","fBodyAcc-mean-Z","WALKING",29,-0.279734839433962
"480","fBodyAcc-mean-Z","WALKING",30,-0.309558882615385
"481","fBodyAcc-mean-Z","WALKING_DOWNSTAIRS",1,-0.225574471693878
"482","fBodyAcc-mean-Z","WALKING_DOWNSTAIRS",2,-0.131290772
"483","fBodyAcc-mean-Z","WALKING_DOWNSTAIRS",3,-0.404452414285714
"484","fBodyAcc-mean-Z","WALKING_DOWNSTAIRS",4,-0.494683451555556
"485","fBodyAcc-mean-Z","WALKING_DOWNSTAIRS",5,-0.374740089574468
"486","fBodyAcc-mean-Z","WALKING_DOWNSTAIRS",6,-0.277602590916667
"487","fBodyAcc-mean-Z","WALKING_DOWNSTAIRS",7,-0.139216222106383
"488","fBodyAcc-mean-Z","WALKING_DOWNSTAIRS",8,0.159589756534211
"489","fBodyAcc-mean-Z","WALKING_DOWNSTAIRS",9,-0.103705822657857
"490","fBodyAcc-mean-Z","WALKING_DOWNSTAIRS",10,-0.157728357742105
"491","fBodyAcc-mean-Z","WALKING_DOWNSTAIRS",11,-0.377624755652174
"492","fBodyAcc-mean-Z","WALKING_DOWNSTAIRS",12,-0.402121221521739
"493","fBodyAcc-mean-Z","WALKING_DOWNSTAIRS",13,-0.151178724793617
"494","fBodyAcc-mean-Z","WALKING_DOWNSTAIRS",14,0.280735952206667
"495","fBodyAcc-mean-Z","WALKING_DOWNSTAIRS",15,-0.259812204547619
"496","fBodyAcc-mean-Z","WALKING_DOWNSTAIRS",16,-0.04769426376
"497","fBodyAcc-mean-Z","WALKING_DOWNSTAIRS",17,-0.3180818605
"498","fBodyAcc-mean-Z","WALKING_DOWNSTAIRS",18,-0.505824358
"499","fBodyAcc-mean-Z","WALKING_DOWNSTAIRS",19,0.110659220744872
"500","fBodyAcc-mean-Z","WALKING_DOWNSTAIRS",20,-0.188098811986667
"501","fBodyAcc-mean-Z","WALKING_DOWNSTAIRS",21,-0.0769713066866667
"502","fBodyAcc-mean-Z","WALKING_DOWNSTAIRS",22,-0.322795653888889
"503","fBodyAcc-mean-Z","WALKING_DOWNSTAIRS",23,0.280518877574074
"504","fBodyAcc-mean-Z","WALKING_DOWNSTAIRS",24,-0.173825083587273
"505","fBodyAcc-mean-Z","WALKING_DOWNSTAIRS",25,-0.556097089137931
"506","fBodyAcc-mean-Z","WALKING_DOWNSTAIRS",26,-0.2796400557
"507","fBodyAcc-mean-Z","WALKING_DOWNSTAIRS",27,-0.241600361090909
"508","fBodyAcc-mean-Z","WALKING_DOWNSTAIRS",28,-0.308161634195652
"509","fBodyAcc-mean-Z","WALKING_DOWNSTAIRS",29,-0.266692150208333
"510","fBodyAcc-mean-Z","WALKING_DOWNSTAIRS",30,-0.25806736666129
"511","fBodyAcc-mean-Z","WALKING_UPSTAIRS",1,-0.433349702075472
"512","fBodyAcc-mean-Z","WALKING_UPSTAIRS",2,-0.281001986202083
"513","fBodyAcc-mean-Z","WALKING_UPSTAIRS",3,-0.504494528474576
"514","fBodyAcc-mean-Z","WALKING_UPSTAIRS",4,-0.524655722692308
"515","fBodyAcc-mean-Z","WALKING_UPSTAIRS",5,-0.457470676808511
"516","fBodyAcc-mean-Z","WALKING_UPSTAIRS",6,-0.42724809972549
"517","fBodyAcc-mean-Z","WALKING_UPSTAIRS",7,-0.317461021372549
"518","fBodyAcc-mean-Z","WALKING_UPSTAIRS",8,-0.0729496941121951
"519","fBodyAcc-mean-Z","WALKING_UPSTAIRS",9,-0.384710423408163
"520","fBodyAcc-mean-Z","WALKING_UPSTAIRS",10,-0.301206408085106
"521","fBodyAcc-mean-Z","WALKING_UPSTAIRS",11,-0.551742083518519
"522","fBodyAcc-mean-Z","WALKING_UPSTAIRS",12,-0.560841212692308
"523","fBodyAcc-mean-Z","WALKING_UPSTAIRS",13,-0.404785239945455
"524","fBodyAcc-mean-Z","WALKING_UPSTAIRS",14,0.191693742633333
"525","fBodyAcc-mean-Z","WALKING_UPSTAIRS",15,-0.5395910825
"526","fBodyAcc-mean-Z","WALKING_UPSTAIRS",16,-0.335853041176471
"527","fBodyAcc-mean-Z","WALKING_UPSTAIRS",17,-0.3999234945625
"528","fBodyAcc-mean-Z","WALKING_UPSTAIRS",18,-0.522728377068965
"529","fBodyAcc-mean-Z","WALKING_UPSTAIRS",19,-0.2196444734075
"530","fBodyAcc-mean-Z","WALKING_UPSTAIRS",20,-0.318431522156863
"531","fBodyAcc-mean-Z","WALKING_UPSTAIRS",21,-0.321712974042553
"532","fBodyAcc-mean-Z","WALKING_UPSTAIRS",22,-0.228019952309524
"533","fBodyAcc-mean-Z","WALKING_UPSTAIRS",23,-0.070577489272549
"534","fBodyAcc-mean-Z","WALKING_UPSTAIRS",24,-0.312792211016949
"535","fBodyAcc-mean-Z","WALKING_UPSTAIRS",25,-0.542931828
"536","fBodyAcc-mean-Z","WALKING_UPSTAIRS",26,-0.499502759272727
"537","fBodyAcc-mean-Z","WALKING_UPSTAIRS",27,-0.418886395098039
"538","fBodyAcc-mean-Z","WALKING_UPSTAIRS",28,-0.401732939215686
"539","fBodyAcc-mean-Z","WALKING_UPSTAIRS",29,-0.320487882857143
"540","fBodyAcc-mean-Z","WALKING_UPSTAIRS",30,-0.36751984
"541","fBodyAcc-meanFreq-X","LAYING",1,-0.158792670508
"542","fBodyAcc-meanFreq-X","LAYING",2,-0.146482792591667
"543","fBodyAcc-meanFreq-X","LAYING",3,-0.0739526439887097
"544","fBodyAcc-meanFreq-X","LAYING",4,-0.274194618766667
"545","fBodyAcc-meanFreq-X","LAYING",5,-0.135632454076923
"546","fBodyAcc-meanFreq-X","LAYING",6,-0.219729934157895
"547","fBodyAcc-meanFreq-X","LAYING",7,-0.635913046346154
"548","fBodyAcc-meanFreq-X","LAYING",8,-0.307248374366667
"549","fBodyAcc-meanFreq-X","LAYING",9,-0.4459627774628
"550","fBodyAcc-meanFreq-X","LAYING",10,-0.14052022862069
"551","fBodyAcc-meanFreq-X","LAYING",11,-0.0637709766210526
"552","fBodyAcc-meanFreq-X","LAYING",12,-0.235607185033333
"553","fBodyAcc-meanFreq-X","LAYING",13,-0.262990626162903
"554","fBodyAcc-meanFreq-X","LAYING",14,-0.442950364647059
"555","fBodyAcc-meanFreq-X","LAYING",15,-0.148912121697222
"556","fBodyAcc-meanFreq-X","LAYING",16,-0.34641362517
"557","fBodyAcc-meanFreq-X","LAYING",17,-0.115141826580282
"558","fBodyAcc-meanFreq-X","LAYING",18,-0.0975278056098923
"559","fBodyAcc-meanFreq-X","LAYING",19,-0.25318866264
"560","fBodyAcc-meanFreq-X","LAYING",20,-0.213034275557353
"561","fBodyAcc-meanFreq-X","LAYING",21,-0.5170305295
"562","fBodyAcc-meanFreq-X","LAYING",22,-0.224663531040542
"563","fBodyAcc-meanFreq-X","LAYING",23,-0.424151160897222
"564","fBodyAcc-meanFreq-X","LAYING",24,-0.401945415305556
"565","fBodyAcc-meanFreq-X","LAYING",25,-0.403359505161644
"566","fBodyAcc-meanFreq-X","LAYING",26,-0.210237992646053
"567","fBodyAcc-meanFreq-X","LAYING",27,-0.173719387825676
"568","fBodyAcc-meanFreq-X","LAYING",28,-0.33011001977875
"569","fBodyAcc-meanFreq-X","LAYING",29,-0.0876059706014493
"570","fBodyAcc-meanFreq-X","LAYING",30,-0.222958352901429
"571","fBodyAcc-meanFreq-X","SITTING",1,-0.0495135975489362
"572","fBodyAcc-meanFreq-X","SITTING",2,0.08519282071
"573","fBodyAcc-meanFreq-X","SITTING",3,0.0312989368846154
"574","fBodyAcc-meanFreq-X","SITTING",4,0.037381761194
"575","fBodyAcc-meanFreq-X","SITTING",5,-0.0209330490795455
"576","fBodyAcc-meanFreq-X","SITTING",6,0.00304695404363636
"577","fBodyAcc-meanFreq-X","SITTING",7,-0.0334312226625
"578","fBodyAcc-meanFreq-X","SITTING",8,-0.164187373097826
"579","fBodyAcc-meanFreq-X","SITTING",9,-0.109383841734
"580","fBodyAcc-meanFreq-X","SITTING",10,-0.0826140728898148
"581","fBodyAcc-meanFreq-X","SITTING",11,-0.050340397354717
"582","fBodyAcc-meanFreq-X","SITTING",12,0.0326699716633333
"583","fBodyAcc-meanFreq-X","SITTING",13,-0.00935147348163265
"584","fBodyAcc-meanFreq-X","SITTING",14,-0.145044030516667
"585","fBodyAcc-meanFreq-X","SITTING",15,-4.22904796610179e-05
"586","fBodyAcc-meanFreq-X","SITTING",16,-0.00757859632753623
"587","fBodyAcc-meanFreq-X","SITTING",17,0.0284866289765625
"588","fBodyAcc-meanFreq-X","SITTING",18,0.0512363267736842
"589","fBodyAcc-meanFreq-X","SITTING",19,-0.315288055164384
"590","fBodyAcc-meanFreq-X","SITTING",20,-0.0618890358893939
"591","fBodyAcc-meanFreq-X","SITTING",21,0.0879110564870588
"592","fBodyAcc-meanFreq-X","SITTING",22,-0.162725371198387
"593","fBodyAcc-meanFreq-X","SITTING",23,0.0459466909620588
"594","fBodyAcc-meanFreq-X","SITTING",24,-0.0165992981941176
"595","fBodyAcc-meanFreq-X","SITTING",25,-0.0316398345215385
"596","fBodyAcc-meanFreq-X","SITTING",26,-0.14901757589359
"597","fBodyAcc-meanFreq-X","SITTING",27,-0.0585153003971429
"598","fBodyAcc-meanFreq-X","SITTING",28,-0.0155481277013889
"599","fBodyAcc-meanFreq-X","SITTING",29,-0.02866874131
"600","fBodyAcc-meanFreq-X","SITTING",30,-0.122700486687097
"601","fBodyAcc-meanFreq-X","STANDING",1,0.0865153619088679
"602","fBodyAcc-meanFreq-X","STANDING",2,0.108519182924074
"603","fBodyAcc-meanFreq-X","STANDING",3,-0.087024832195082
"604","fBodyAcc-meanFreq-X","STANDING",4,0.0620999958378571
"605","fBodyAcc-meanFreq-X","STANDING",5,-0.0164066779678571
"606","fBodyAcc-meanFreq-X","STANDING",6,0.0664521774298246
"607","fBodyAcc-meanFreq-X","STANDING",7,-0.079704728245283
"608","fBodyAcc-meanFreq-X","STANDING",8,0.0231155666555556
"609","fBodyAcc-meanFreq-X","STANDING",9,-0.105711680368889
"610","fBodyAcc-meanFreq-X","STANDING",10,0.159123629063636
"611","fBodyAcc-meanFreq-X","STANDING",11,0.0890102416978723
"612","fBodyAcc-meanFreq-X","STANDING",12,0.0636237568327869
"613","fBodyAcc-meanFreq-X","STANDING",13,0.0328062514403509
"614","fBodyAcc-meanFreq-X","STANDING",14,-0.245905018933333
"615","fBodyAcc-meanFreq-X","STANDING",15,0.0627177564339623
"616","fBodyAcc-meanFreq-X","STANDING",16,-0.0162371376025641
"617","fBodyAcc-meanFreq-X","STANDING",17,-0.0325532545820513
"618","fBodyAcc-meanFreq-X","STANDING",18,0.0156695760694521
"619","fBodyAcc-meanFreq-X","STANDING",19,0.0424164044835616
"620","fBodyAcc-meanFreq-X","STANDING",20,-0.0732793888890411
"621","fBodyAcc-meanFreq-X","STANDING",21,-0.0850076160265618
"622","fBodyAcc-meanFreq-X","STANDING",22,0.00672335972539683
"623","fBodyAcc-meanFreq-X","STANDING",23,-0.00428156514117647
"624","fBodyAcc-meanFreq-X","STANDING",24,0.105320736681159
"625","fBodyAcc-meanFreq-X","STANDING",25,0.03435282285
"626","fBodyAcc-meanFreq-X","STANDING",26,0.0910191269432432
"627","fBodyAcc-meanFreq-X","STANDING",27,0.13780485515
"628","fBodyAcc-meanFreq-X","STANDING",28,0.000355352684810127
"629","fBodyAcc-meanFreq-X","STANDING",29,0.128678489443077
"630","fBodyAcc-meanFreq-X","STANDING",30,-0.0532792165508475
"631","fBodyAcc-meanFreq-X","WALKING",1,-0.207548374494737
"632","fBodyAcc-meanFreq-X","WALKING",2,-0.14579548970339
"633","fBodyAcc-meanFreq-X","WALKING",3,-0.246614196618966
"634","fBodyAcc-meanFreq-X","WALKING",4,-0.13859163673
"635","fBodyAcc-meanFreq-X","WALKING",5,-0.322382010942857
"636","fBodyAcc-meanFreq-X","WALKING",6,-0.196841736649123
"637","fBodyAcc-meanFreq-X","WALKING",7,-0.313727371842105
"638","fBodyAcc-meanFreq-X","WALKING",8,-0.380892405770833
"639","fBodyAcc-meanFreq-X","WALKING",9,-0.310727563365385
"640","fBodyAcc-meanFreq-X","WALKING",10,-0.26332591785283
"641","fBodyAcc-meanFreq-X","WALKING",11,-0.37360793220339
"642","fBodyAcc-meanFreq-X","WALKING",12,-0.26142601202
"643","fBodyAcc-meanFreq-X","WALKING",13,-0.231462709105263
"644","fBodyAcc-meanFreq-X","WALKING",14,-0.358804611016949
"645","fBodyAcc-meanFreq-X","WALKING",15,-0.395518048333333
"646","fBodyAcc-meanFreq-X","WALKING",16,-0.350681958176471
"647","fBodyAcc-meanFreq-X","WALKING",17,-0.414940955557377
"648","fBodyAcc-meanFreq-X","WALKING",18,-0.362107081928571
"649","fBodyAcc-meanFreq-X","WALKING",19,-0.176447542226923
"650","fBodyAcc-meanFreq-X","WALKING",20,-0.227319943784314
"651","fBodyAcc-meanFreq-X","WALKING",21,-0.159448399551923
"652","fBodyAcc-meanFreq-X","WALKING",22,-0.2183853882
"653","fBodyAcc-meanFreq-X","WALKING",23,-0.271218699661017
"654","fBodyAcc-meanFreq-X","WALKING",24,-0.312046342362069
"655","fBodyAcc-meanFreq-X","WALKING",25,-0.347641742675676
"656","fBodyAcc-meanFreq-X","WALKING",26,-0.299293909932203
"657","fBodyAcc-meanFreq-X","WALKING",27,-0.301660253842105
"658","fBodyAcc-meanFreq-X","WALKING",28,-0.375046889351852
"659","fBodyAcc-meanFreq-X","WALKING",29,-0.313574137584906
"660","fBodyAcc-meanFreq-X","WALKING",30,-0.3463571356
"661","fBodyAcc-meanFreq-X","WALKING_DOWNSTAIRS",1,-0.307395198687755
"662","fBodyAcc-meanFreq-X","WALKING_DOWNSTAIRS",2,-0.273711609659574
"663","fBodyAcc-meanFreq-X","WALKING_DOWNSTAIRS",3,-0.325863694730612
"664","fBodyAcc-meanFreq-X","WALKING_DOWNSTAIRS",4,-0.342285696395556
"665","fBodyAcc-meanFreq-X","WALKING_DOWNSTAIRS",5,-0.45352450106383
"666","fBodyAcc-meanFreq-X","WALKING_DOWNSTAIRS",6,-0.41164933625
"667","fBodyAcc-meanFreq-X","WALKING_DOWNSTAIRS",7,-0.365650549446809
"668","fBodyAcc-meanFreq-X","WALKING_DOWNSTAIRS",8,-0.200757851
"669","fBodyAcc-meanFreq-X","WALKING_DOWNSTAIRS",9,-0.440633905714286
"670","fBodyAcc-meanFreq-X","WALKING_DOWNSTAIRS",10,-0.321679050052632
"671","fBodyAcc-meanFreq-X","WALKING_DOWNSTAIRS",11,-0.400296382043478
"672","fBodyAcc-meanFreq-X","WALKING_DOWNSTAIRS",12,-0.332249174152174
"673","fBodyAcc-meanFreq-X","WALKING_DOWNSTAIRS",13,-0.385554490319149
"674","fBodyAcc-meanFreq-X","WALKING_DOWNSTAIRS",14,-0.349609935577778
"675","fBodyAcc-meanFreq-X","WALKING_DOWNSTAIRS",15,-0.445576739047619
"676","fBodyAcc-meanFreq-X","WALKING_DOWNSTAIRS",16,-0.447958436170213
"677","fBodyAcc-meanFreq-X","WALKING_DOWNSTAIRS",17,-0.514562240434783
"678","fBodyAcc-meanFreq-X","WALKING_DOWNSTAIRS",18,-0.435841503272727
"679","fBodyAcc-meanFreq-X","WALKING_DOWNSTAIRS",19,-0.323137202076923
"680","fBodyAcc-meanFreq-X","WALKING_DOWNSTAIRS",20,-0.497514721777778
"681","fBodyAcc-meanFreq-X","WALKING_DOWNSTAIRS",21,-0.437231469111111
"682","fBodyAcc-meanFreq-X","WALKING_DOWNSTAIRS",22,-0.367713771944444
"683","fBodyAcc-meanFreq-X","WALKING_DOWNSTAIRS",23,-0.23469362537037
"684","fBodyAcc-meanFreq-X","WALKING_DOWNSTAIRS",24,-0.541663870181818
"685","fBodyAcc-meanFreq-X","WALKING_DOWNSTAIRS",25,-0.554632665344828
"686","fBodyAcc-meanFreq-X","WALKING_DOWNSTAIRS",26,-0.5514383554
"687","fBodyAcc-meanFreq-X","WALKING_DOWNSTAIRS",27,-0.390366905
"688","fBodyAcc-meanFreq-X","WALKING_DOWNSTAIRS",28,-0.351195267608696
"689","fBodyAcc-meanFreq-X","WALKING_DOWNSTAIRS",29,-0.403870434583333
"690","fBodyAcc-meanFreq-X","WALKING_DOWNSTAIRS",30,-0.463302877096774
"691","fBodyAcc-meanFreq-X","WALKING_UPSTAIRS",1,-0.418735000377359
"692","fBodyAcc-meanFreq-X","WALKING_UPSTAIRS",2,-0.281748011416667
"693","fBodyAcc-meanFreq-X","WALKING_UPSTAIRS",3,-0.461249740508475
"694","fBodyAcc-meanFreq-X","WALKING_UPSTAIRS",4,-0.486811749615385
"695","fBodyAcc-meanFreq-X","WALKING_UPSTAIRS",5,-0.427706137489362
"696","fBodyAcc-meanFreq-X","WALKING_UPSTAIRS",6,-0.44512058675098
"697","fBodyAcc-meanFreq-X","WALKING_UPSTAIRS",7,-0.432684590196078
"698","fBodyAcc-meanFreq-X","WALKING_UPSTAIRS",8,-0.290117827804878
"699","fBodyAcc-meanFreq-X","WALKING_UPSTAIRS",9,-0.341219678720408
"700","fBodyAcc-meanFreq-X","WALKING_UPSTAIRS",10,-0.300390927148936
"701","fBodyAcc-meanFreq-X","WALKING_UPSTAIRS",11,-0.52447937047037
"702","fBodyAcc-meanFreq-X","WALKING_UPSTAIRS",12,-0.420235639230769
"703","fBodyAcc-meanFreq-X","WALKING_UPSTAIRS",13,-0.480080060363636
"704","fBodyAcc-meanFreq-X","WALKING_UPSTAIRS",14,-0.389133559537037
"705","fBodyAcc-meanFreq-X","WALKING_UPSTAIRS",15,-0.505013560208333
"706","fBodyAcc-meanFreq-X","WALKING_UPSTAIRS",16,-0.438031145882353
"707","fBodyAcc-meanFreq-X","WALKING_UPSTAIRS",17,-0.5292345090625
"708","fBodyAcc-meanFreq-X","WALKING_UPSTAIRS",18,-0.517596843103448
"709","fBodyAcc-meanFreq-X","WALKING_UPSTAIRS",19,-0.344101732195
"710","fBodyAcc-meanFreq-X","WALKING_UPSTAIRS",20,-0.448492302764706
"711","fBodyAcc-meanFreq-X","WALKING_UPSTAIRS",21,-0.417990596617021
"712","fBodyAcc-meanFreq-X","WALKING_UPSTAIRS",22,-0.21396827747619
"713","fBodyAcc-meanFreq-X","WALKING_UPSTAIRS",23,-0.416950400284314
"714","fBodyAcc-meanFreq-X","WALKING_UPSTAIRS",24,-0.502463282542373
"715","fBodyAcc-meanFreq-X","WALKING_UPSTAIRS",25,-0.593367433030769
"716","fBodyAcc-meanFreq-X","WALKING_UPSTAIRS",26,-0.384393859890909
"717","fBodyAcc-meanFreq-X","WALKING_UPSTAIRS",27,-0.465425792352941
"718","fBodyAcc-meanFreq-X","WALKING_UPSTAIRS",28,-0.378981881019608
"719","fBodyAcc-meanFreq-X","WALKING_UPSTAIRS",29,-0.43825767622449
"720","fBodyAcc-meanFreq-X","WALKING_UPSTAIRS",30,-0.590261485846154
"721","fBodyAcc-meanFreq-Y","LAYING",1,0.097534841586
"722","fBodyAcc-meanFreq-Y","LAYING",2,0.2572894655
"723","fBodyAcc-meanFreq-Y","LAYING",3,0.238470751435484
"724","fBodyAcc-meanFreq-Y","LAYING",4,0.366231448994444
"725","fBodyAcc-meanFreq-Y","LAYING",5,0.466528231788462
"726","fBodyAcc-meanFreq-Y","LAYING",6,0.348418746140351
"727","fBodyAcc-meanFreq-Y","LAYING",7,-0.0438292665807692
"728","fBodyAcc-meanFreq-Y","LAYING",8,0.00539754357407408
"729","fBodyAcc-meanFreq-Y","LAYING",9,-0.215336752654
"730","fBodyAcc-meanFreq-Y","LAYING",10,0.200554088396552
"731","fBodyAcc-meanFreq-Y","LAYING",11,0.251945472245614
"732","fBodyAcc-meanFreq-Y","LAYING",12,0.19137270056
"733","fBodyAcc-meanFreq-Y","LAYING",13,0.0363424960967742
"734","fBodyAcc-meanFreq-Y","LAYING",14,-0.149752054909804
"735","fBodyAcc-meanFreq-Y","LAYING",15,0.240597438814583
"736","fBodyAcc-meanFreq-Y","LAYING",16,-0.1830181401
"737","fBodyAcc-meanFreq-Y","LAYING",17,0.0546075608732394
"738","fBodyAcc-meanFreq-Y","LAYING",18,0.264460073876923
"739","fBodyAcc-meanFreq-Y","LAYING",19,0.292492930166145
"740","fBodyAcc-meanFreq-Y","LAYING",20,0.274452420529412
"741","fBodyAcc-meanFreq-Y","LAYING",21,0.0857486930922889
"742","fBodyAcc-meanFreq-Y","LAYING",22,0.0878775831008333
"743","fBodyAcc-meanFreq-Y","LAYING",23,0.0637688819034028
"744","fBodyAcc-meanFreq-Y","LAYING",24,0.2808890233625
"745","fBodyAcc-meanFreq-Y","LAYING",25,-0.0800093983775342
"746","fBodyAcc-meanFreq-Y","LAYING",26,0.274378315092105
"747","fBodyAcc-meanFreq-Y","LAYING",27,0.254636552121622
"748","fBodyAcc-meanFreq-Y","LAYING",28,-0.07483910088875
"749","fBodyAcc-meanFreq-Y","LAYING",29,0.328259354627536
"750","fBodyAcc-meanFreq-Y","LAYING",30,0.0705691086571429
"751","fBodyAcc-meanFreq-Y","SITTING",1,0.0759460768510638
"752","fBodyAcc-meanFreq-Y","SITTING",2,0.150193956163043
"753","fBodyAcc-meanFreq-Y","SITTING",3,-0.00661630574807692
"754","fBodyAcc-meanFreq-Y","SITTING",4,0.07878600934
"755","fBodyAcc-meanFreq-Y","SITTING",5,0.0684590033636364
"756","fBodyAcc-meanFreq-Y","SITTING",6,0.123381829747273
"757","fBodyAcc-meanFreq-Y","SITTING",7,0.0147166711666667
"758","fBodyAcc-meanFreq-Y","SITTING",8,0.107278338519565
"759","fBodyAcc-meanFreq-Y","SITTING",9,-0.120093395898
